pdf_file,csv_paper,csv_rating,scan_candidate,match_tier,pattern_name,page,context_snippet
English et al. - 2025 - Ising on the donut Regimes of topological quantum error correction from statistical mechanics.pdf,English et al.,yes,yes,weak,failure-mention,13,". We note that the validity of these below-threshold approxi- mations does not extend all the way to the threshold. We curve-fit and plot the logical failure rate of non- post-selected toric codes as a function of physical error rate and code distance in Fig. 8. From this, we obtained anestimateoftheeffect"
English et al. - 2025 - Ising on the donut Regimes of topological quantum error correction from statistical mechanics.pdf,English et al.,yes,yes,weak,failure-mention,13,"s decay parameter in terms of surface tension-driven free energy costs. For our model, in the below-threshold regime of the surface code, the logical failure rate takes the form P (p,L) 2e−β(σeff(p)L+δ(p)). (34) fail ≈ noisnet ecafrus evitceffE )p( σ ffe FIG.9. Plotoftheeffectivesurfacetensionσ asafunction"
English et al. - 2025 - Ising on the donut Regimes of topological quantum error correction from statistical mechanics.pdf,English et al.,yes,yes,weak,failure-mention,13,nger governed by the bulk properties like the effective surface tension or the non-extensive free energy offset. To ac- curately describe the logical failure rates in this critical
English et al. - 2025 - Ising on the donut Regimes of topological quantum error correction from statistical mechanics.pdf,English et al.,yes,yes,weak,failure-mention,14,"hed the limitations of the below- 3.8 threshold regime description as p p , we now focus c → onthenear-thresholdregime,wherethebehaviourofthe logical failure rate P is governed by finite-size scaling 3.6 fail theory. Aconsequenceofintroducingquencheddisorder, 2 101 3 101 × × characteristic of the random-bo"
English et al. - 2025 - Ising on the donut Regimes of topological quantum error correction from statistical mechanics.pdf,English et al.,yes,yes,weak,failure-mention,14,"negativevaluesduetotherandomspin- spin couplings in the model. In the quantum error cor- rectioncontextnegativedomainwallenergycorresponds to decoder failure. We will define the probability den- sity for ∆E to be P(∆E;p,L). As a result the logical failure probability is just the total probability for nega-"
English et al. - 2025 - Ising on the donut Regimes of topological quantum error correction from statistical mechanics.pdf,English et al.,yes,yes,weak,failure-mention,14,"ntextnegativedomainwallenergycorresponds to decoder failure. We will define the probability den- sity for ∆E to be P(∆E;p,L). As a result the logical failure probability is just the total probability for nega- tive ∆E and can be determined if P(∆E;p,L) is known. We will assume as in Eq. (21) that the logic"
English et al. - 2025 - Ising on the donut Regimes of topological quantum error correction from statistical mechanics.pdf,English et al.,yes,yes,weak,failure-mention,14,"obability is just the total probability for nega- tive ∆E and can be determined if P(∆E;p,L) is known. We will assume as in Eq. (21) that the logical failure 2 Under the statistical mechanical mapping, the domain wall ground state energy cost is directly proportional to the logical gap. Concretely, at zero"
English et al. - 2025 - Ising on the donut Regimes of topological quantum error correction from statistical mechanics.pdf,English et al.,yes,yes,weak,failure-mention,15,"n boundary con- ± ditions (i.e., the planar code) is known to exhibit non- Gaussian tails [33]. However, for the purpose of deter- mining the logical failure rate P via integration of fail this distribution, we find that its behaviour, particu- larly in the region relevant to the integral, can be ap- proxi"
English et al. - 2025 - Ising on the donut Regimes of topological quantum error correction from statistical mechanics.pdf,English et al.,yes,yes,weak,failure-mention,16,"he system increases. The usual approach, such as in Ref. [7], Taylor expands the scaling function close to the point where the logi- FIG. 14. Logical failure rate P fail for the non-post-selected cal failure curves cross. As we have seen, this can be planar code under bit-flip noise, plotted as a function"
English et al. - 2025 - Ising on the donut Regimes of topological quantum error correction from statistical mechanics.pdf,English et al.,yes,yes,weak,failure-mention,16,"n Ref. [7], Taylor expands the scaling function close to the point where the logi- FIG. 14. Logical failure rate P fail for the non-post-selected cal failure curves cross. As we have seen, this can be planar code under bit-flip noise, plotted as a function of the quite far from the point where the derivati"
English et al. - 2025 - Ising on the donut Regimes of topological quantum error correction from statistical mechanics.pdf,English et al.,yes,yes,weak,failure-mention,16,"ve that scaling ans¨atze that fit the data accurately in the region where the deriva- 1.041 0.002. Thefitalsorefinedthecriticalparameters tive of the failure probability is largest will outperform to p ± =0.1028 0.0001 and ν =1.517 0.01, which are those that look for the crossing. There are many pos- c use"
English et al. - 2025 - Ising on the donut Regimes of topological quantum error correction from statistical mechanics.pdf,English et al.,yes,yes,weak,failure-mention,16,"- c used to constru ± ct x in the plot. ± sible approaches, an example is the ansatz described in section S3.C of Ref. [68]. To quantify the critical failure rate, we compare three Finally,wedonotincludeadedicatedabove-threshold independent methods that map either the domain wall subsectionfornon-post-sele"
English et al. - 2025 - Ising on the donut Regimes of topological quantum error correction from statistical mechanics.pdf,English et al.,yes,yes,weak,failure-mention,16,"hold independent methods that map either the domain wall subsectionfornon-post-selectedsurfacecodes. Quenched energy cost distribution or the logical failure data to P (p ). (1) Fixing p = 0.103 and fitting Gaussians disorder does not destroy the Kramers-Wannier duality; fail c c rather, it replaces the cl"
English et al. - 2025 - Ising on the donut Regimes of topological quantum error correction from statistical mechanics.pdf,English et al.,yes,yes,weak,failure-mention,16,"(3) Fit- not simply bootstrap an above-threshold ansatz (e.g., ± ⇒ fail c ± σ′,δ′) from the below-threshold quantities. Second, for ting the logical failure rate directly with the (quadratic) p p , the logical failure rate rapidly saturates toward error-function ansatz gives p = 0.1028 0.0001 and c c ≫ A"
English et al. - 2025 - Ising on the donut Regimes of topological quantum error correction from statistical mechanics.pdf,English et al.,yes,yes,weak,failure-mention,16,"., ± ⇒ fail c ± σ′,δ′) from the below-threshold quantities. Second, for ting the logical failure rate directly with the (quadratic) p p , the logical failure rate rapidly saturates toward error-function ansatz gives p = 0.1028 0.0001 and c c ≫ A = 1.041 0.002 P (p ) = 0.14 ± 89 0.0004. (K 1)/K withincreasi"
English et al. - 2025 - Ising on the donut Regimes of topological quantum error correction from statistical mechanics.pdf,English et al.,yes,yes,weak,failure-mention,16,"tion. x and biasing the intercept B . Overall, all three meth- 0 ods place P (p ) in the narrow range of 0.14–0.15; we fail c thus rely on the direct failure rate fit for precise thresh- old estimates and use the distribution-based collapse as V. DISCUSSION AND OUTLOOK a complementary cross-check of the sc"
English et al. - 2025 - Ising on the donut Regimes of topological quantum error correction from statistical mechanics.pdf,English et al.,yes,yes,weak,failure-mention,17,"nergy offset δ(p) regime, we incorporated capillary wave theory to pro- (Fig.10),originatesfromthe (1)terminthecleancap- O pose an expression for the failure rates which depend illary wave calculation and, when quenched disorder is on the surface tension of domain walls. Near criticality, introduced, is re"
English et al. - 2025 - Ising on the donut Regimes of topological quantum error correction from statistical mechanics.pdf,English et al.,yes,yes,weak,failure-mention,17,"d by local pinning effects and the we showed how finite-size scaling manifests in the logical disorder modified stiffness. Across the ordered regime, failure rate through the domination of low-momentum δ(p) remains positive, of order unity, and shows only a modesofthepartitionfunctionswith differentboundar"
English et al. - 2025 - Ising on the donut Regimes of topological quantum error correction from statistical mechanics.pdf,English et al.,yes,yes,weak,failure-mention,17,"f a non-zero δ(p) conditions. Finally, we showed how a Kramers-Wannier underscorestheenergeticcontributionsfromdisorderbe- duality exactly mapped the failure rate in the below- yond the simple linear scaling with L, and can be di- threshold regime to a dual probability in the above- rectly related to the c"
